start_hour_str,dow_str,start_station_name,city,avg_duration,number_of_trips
Mid Day,Sunday,Washington at Kearny,San Francisco,57.6,77
Mid Day,Monday,Grant Avenue at Columbus Avenue,San Francisco,96.4,77
Mid Morning,Tuesday,Market at 4th,San Francisco,63.3,77
Evening,Tuesday,2nd at Townsend,San Francisco,21.7,77
Mid Day,Wednesday,San Francisco Caltrain (Townsend at 4th),San Francisco,32.1,77
Afternoon,Thursday,Market at 10th,San Francisco,32.5,77
Afternoon,Thursday,Yerba Buena Center of the Arts (3rd @ Howard),San Francisco,38.0,77
Mid Morning,Friday,San Francisco Caltrain (Townsend at 4th),San Francisco,35.5,77
Mid Morning,Saturday,San Francisco Caltrain (Townsend at 4th),San Francisco,43.5,77
Afternoon,Saturday,San Francisco Caltrain (Townsend at 4th),San Francisco,33.2,77
Mid Morning,Saturday,Steuart at Market,San Francisco,42.7,77
Early Afternoon,Sunday,Post at Kearny,San Francisco,56.3,76
Mid Morning,Monday,Powell at Post (Union Square),San Francisco,78.1,76
Evening,Tuesday,Embarcadero at Sansome,San Francisco,23.8,76
Mid Day,Tuesday,San Francisco Caltrain (Townsend at 4th),San Francisco,59.7,76
Early Afternoon,Thursday,Embarcadero at Folsom,San Francisco,30.9,76
Mid Morning,Saturday,Market at 10th,San Francisco,112.7,76
Early Afternoon,Monday,Yerba Buena Center of the Arts (3rd @ Howard),San Francisco,44.2,75
Mid Morning,Tuesday,San Francisco Caltrain 2 (330 Townsend),San Francisco,32.6,75
Mid Morning,Wednesday,San Francisco Caltrain 2 (330 Townsend),San Francisco,42.6,75
Afternoon,Thursday,Powell Street BART,San Francisco,64.2,75
Mid Morning,Thursday,Powell at Post (Union Square),San Francisco,42.5,75
Afternoon,Friday,2nd at South Park,San Francisco,52.6,75
Afternoon,Friday,Civic Center BART (7th at Market),San Francisco,29.2,75
Mid Day,Saturday,Commercial at Montgomery,San Francisco,65.6,75
Early Afternoon,Monday,Powell at Post (Union Square),San Francisco,20.4,74
Morning,Monday,Harry Bridges Plaza (Ferry Building),San Francisco,39.5,74
Mid Day,Monday,San Francisco Caltrain (Townsend at 4th),San Francisco,43.2,74
Afternoon,Monday,2nd at Townsend,San Francisco,17.8,74
Afternoon,Wednesday,Howard at 2nd,San Francisco,35.5,74
Early Afternoon,Wednesday,Townsend at 7th,San Francisco,21.1,74
Afternoon,Wednesday,San Francisco Caltrain 2 (330 Townsend),San Francisco,26.4,74
Early Afternoon,Friday,San Francisco Caltrain 2 (330 Townsend),San Francisco,25.2,74
Mid Morning,Friday,Embarcadero at Vallejo,San Francisco,55.0,74
Early Afternoon,Friday,5th at Howard,San Francisco,49.3,74
Early Afternoon,Saturday,Commercial at Montgomery,San Francisco,37.1,74
Mid Day,Saturday,2nd at Folsom,San Francisco,51.6,74
Mid Morning,Sunday,Market at 10th,San Francisco,58.8,73
Early Afternoon,Sunday,2nd at South Park,San Francisco,42.0,73
Mid Morning,Monday,Embarcadero at Sansome,San Francisco,62.3,73
Mid Day,Thursday,Embarcadero at Bryant,San Francisco,41.7,73
Mid Morning,Friday,Market at 4th,San Francisco,37.4,73
Early Afternoon,Saturday,Spear at Folsom,San Francisco,40.0,73
Evening,Saturday,Powell Street BART,San Francisco,40.5,73
Early Afternoon,Sunday,San Francisco Caltrain 2 (330 Townsend),San Francisco,42.6,72
Mid Day,Monday,San Francisco Caltrain 2 (330 Townsend),San Francisco,33.7,72
Early Afternoon,Tuesday,San Francisco Caltrain (Townsend at 4th),San Francisco,33.8,72
Mid Day,Tuesday,Civic Center BART (7th at Market),San Francisco,34.5,72
Afternoon,Thursday,Grant Avenue at Columbus Avenue,San Francisco,26.5,72
Early Afternoon,Thursday,Washington at Kearny,San Francisco,41.5,72
Mid Morning,Friday,Steuart at Market,San Francisco,52.1,72
Mid Morning,Saturday,Clay at Battery,San Francisco,63.8,72
Mid Day,Saturday,Davis at Jackson,San Francisco,42.0,72
Early Afternoon,Saturday,Post at Kearny,San Francisco,34.9,72
Afternoon,Monday,Townsend at 7th,San Francisco,12.8,71
Mid Day,Monday,Civic Center BART (7th at Market),San Francisco,90.0,71
Afternoon,Tuesday,Embarcadero at Bryant,San Francisco,56.8,71
Afternoon,Wednesday,Mechanics Plaza (Market at Battery),San Francisco,30.3,71
Morning,Wednesday,Embarcadero at Sansome,San Francisco,17.7,71
Mid Day,Friday,Spear at Folsom,San Francisco,73.9,71
Early Afternoon,Saturday,Golden Gate at Polk,San Francisco,70.1,71
Early Afternoon,Sunday,Townsend at 7th,San Francisco,23.6,70
Afternoon,Sunday,Washington at Kearny,San Francisco,36.1,70
Early Afternoon,Sunday,San Francisco City Hall,San Francisco,75.5,70
Mid Morning,Sunday,Clay at Battery,San Francisco,44.6,70
Early Afternoon,Monday,2nd at South Park,San Francisco,26.5,70
Afternoon,Tuesday,Grant Avenue at Columbus Avenue,San Francisco,24.4,70
Mid Morning,Tuesday,San Francisco Caltrain (Townsend at 4th),San Francisco,20.2,70
Afternoon,Wednesday,Civic Center BART (7th at Market),San Francisco,35.1,70
Mid Day,Wednesday,San Francisco Caltrain 2 (330 Townsend),San Francisco,54.8,70
Afternoon,Thursday,5th at Howard,San Francisco,18.0,70
Morning,Friday,San Francisco Caltrain 2 (330 Townsend),San Francisco,16.1,70
Early Afternoon,Friday,South Van Ness at Market,San Francisco,24.3,70
Afternoon,Friday,Mechanics Plaza (Market at Battery),San Francisco,33.2,70
Mid Day,Saturday,Post at Kearny,San Francisco,70.7,70
Early Afternoon,Saturday,San Francisco Caltrain 2 (330 Townsend),San Francisco,63.5,70
Mid Morning,Sunday,5th at Howard,San Francisco,35.3,69
Mid Day,Sunday,2nd at Folsom,San Francisco,44.8,69
Morning,Sunday,Harry Bridges Plaza (Ferry Building),San Francisco,51.6,69
Early Afternoon,Monday,Embarcadero at Folsom,San Francisco,51.1,69
Evening,Wednesday,Harry Bridges Plaza (Ferry Building),San Francisco,21.7,69
Afternoon,Thursday,Civic Center BART (7th at Market),San Francisco,37.4,69
Mid Day,Friday,Howard at 2nd,San Francisco,56.9,69
Mid Day,Sunday,Post at Kearny,San Francisco,67.0,68
Afternoon,Monday,Market at 10th,San Francisco,19.9,68
Early Afternoon,Tuesday,Embarcadero at Bryant,San Francisco,71.6,68
Early Afternoon,Thursday,Howard at 2nd,San Francisco,39.8,68
Mid Day,Friday,Post at Kearny,San Francisco,67.1,68
Afternoon,Friday,Townsend at 7th,San Francisco,19.6,68
Mid Day,Friday,Grant Avenue at Columbus Avenue,San Francisco,133.4,68
Afternoon,Saturday,Washington at Kearny,San Francisco,18.8,68
Afternoon,Sunday,Market at Sansome,San Francisco,31.9,67
Mid Morning,Wednesday,Market at 10th,San Francisco,50.4,67
Mid Day,Wednesday,Townsend at 7th,San Francisco,21.6,67
Mid Morning,Wednesday,Steuart at Market,San Francisco,24.6,67
Early Afternoon,Thursday,Commercial at Montgomery,San Francisco,18.5,67
Afternoon,Thursday,San Francisco Caltrain 2 (330 Townsend),San Francisco,36.9,67
Mid Day,Friday,Townsend at 7th,San Francisco,49.3,67
Mid Day,Friday,Clay at Battery,San Francisco,44.3,67
Early Afternoon,Friday,Washington at Kearny,San Francisco,44.9,67
Early Afternoon,Tuesday,Townsend at 7th,San Francisco,15.4,66
Evening,Wednesday,Market at 4th,San Francisco,52.3,66
Mid Day,Thursday,5th at Howard,San Francisco,19.9,66
Mid Day,Thursday,Civic Center BART (7th at Market),San Francisco,44.7,66
Mid Day,Thursday,San Francisco Caltrain 2 (330 Townsend),San Francisco,27.8,66
Mid Morning,Friday,San Francisco Caltrain 2 (330 Townsend),San Francisco,23.8,66
Early Afternoon,Friday,San Francisco City Hall,San Francisco,57.2,66
Mid Day,Sunday,Commercial at Montgomery,San Francisco,44.9,65
Early Afternoon,Monday,Townsend at 7th,San Francisco,14.8,65
Afternoon,Tuesday,5th at Howard,San Francisco,22.5,65
Mid Day,Tuesday,San Francisco Caltrain 2 (330 Townsend),San Francisco,26.0,65
Afternoon,Friday,Market at 10th,San Francisco,23.5,65
Early Afternoon,Saturday,Howard at 2nd,San Francisco,49.7,65
Mid Morning,Sunday,Civic Center BART (7th at Market),San Francisco,64.2,64
Mid Day,Sunday,Golden Gate at Polk,San Francisco,78.5,64
Mid Morning,Tuesday,Market at 10th,San Francisco,25.9,64
Afternoon,Tuesday,San Francisco Caltrain 2 (330 Townsend),San Francisco,19.2,64
Early Afternoon,Tuesday,Mechanics Plaza (Market at Battery),San Francisco,31.7,64
Afternoon,Wednesday,Powell at Post (Union Square),San Francisco,19.1,64
Early Afternoon,Wednesday,San Francisco Caltrain (Townsend at 4th),San Francisco,26.8,64
Mid Day,Friday,San Francisco City Hall,San Francisco,52.9,64
Early Afternoon,Friday,Commercial at Montgomery,San Francisco,25.2,64
Early Afternoon,Friday,Davis at Jackson,San Francisco,31.4,64
Afternoon,Saturday,5th at Howard,San Francisco,25.0,64
Mid Day,Sunday,Broadway St at Battery St,San Francisco,58.2,63
Mid Day,Monday,South Van Ness at Market,San Francisco,48.0,63
Mid Day,Monday,Washington at Kearny,San Francisco,28.0,63
Mid Morning,Tuesday,Powell Street BART,San Francisco,82.1,63
Mid Day,Tuesday,Mechanics Plaza (Market at Battery),San Francisco,66.3,63
Afternoon,Thursday,Embarcadero at Folsom,San Francisco,15.5,63
Early Afternoon,Thursday,Clay at Battery,San Francisco,17.7,63
Mid Day,Thursday,Yerba Buena Center of the Arts (3rd @ Howard),San Francisco,27.5,63
Morning,Friday,Powell at Post (Union Square),San Francisco,21.3,63
Evening,Saturday,Grant Avenue at Columbus Avenue,San Francisco,33.2,63
Mid Morning,Sunday,2nd at Townsend,San Francisco,18.1,62
Afternoon,Sunday,San Francisco Caltrain (Townsend at 4th),San Francisco,31.3,62
Early Afternoon,Sunday,Howard at 2nd,San Francisco,54.8,62
Early Afternoon,Monday,Civic Center BART (7th at Market),San Francisco,66.5,62
Early Afternoon,Tuesday,Civic Center BART (7th at Market),San Francisco,24.1,62
Morning,Tuesday,Embarcadero at Sansome,San Francisco,21.9,62
Mid Day,Tuesday,5th at Howard,San Francisco,38.6,62
Afternoon,Wednesday,Market at 10th,San Francisco,12.7,62
Mid Day,Wednesday,Civic Center BART (7th at Market),San Francisco,29.3,62
Mid Day,Thursday,Spear at Folsom,San Francisco,21.1,62
Mid Day,Thursday,Townsend at 7th,San Francisco,22.6,62
Mid Morning,Saturday,2nd at Townsend,San Francisco,23.6,62
Afternoon,Saturday,Mechanics Plaza (Market at Battery),San Francisco,30.3,62
Afternoon,Saturday,Davis at Jackson,San Francisco,51.0,62
Early Afternoon,Sunday,Broadway St at Battery St,San Francisco,48.5,61
Evening,Monday,Market at 4th,San Francisco,27.8,61
Morning,Monday,San Francisco Caltrain 2 (330 Townsend),San Francisco,12.0,61
Early Afternoon,Monday,San Francisco City Hall,San Francisco,50.7,61
Afternoon,Tuesday,Clay at Battery,San Francisco,19.4,61
Mid Day,Tuesday,2nd at South Park,San Francisco,21.9,61
Mid Day,Tuesday,San Francisco City Hall,San Francisco,109.2,61
Mid Day,Tuesday,Post at Kearny,San Francisco,67.9,61
Mid Day,Thursday,2nd at South Park,San Francisco,13.3,61
Evening,Thursday,2nd at Townsend,San Francisco,62.7,61
Morning,Thursday,Powell Street BART,San Francisco,51.0,61
Afternoon,Saturday,South Van Ness at Market,San Francisco,21.4,61
Morning,Saturday,Powell at Post (Union Square),San Francisco,74.4,61
Afternoon,Sunday,Market at 10th,San Francisco,16.8,60
Early Afternoon,Sunday,2nd at Folsom,San Francisco,27.3,60
Mid Morning,Sunday,Embarcadero at Bryant,San Francisco,133.2,60
Mid Day,Sunday,Spear at Folsom,San Francisco,32.9,60
Mid Day,Tuesday,Townsend at 7th,San Francisco,21.6,60
Mid Day,Tuesday,Grant Avenue at Columbus Avenue,San Francisco,39.4,60
Early Afternoon,Tuesday,Grant Avenue at Columbus Avenue,San Francisco,39.1,60
Evening,Wednesday,2nd at Townsend,San Francisco,37.0,60
Afternoon,Wednesday,Commercial at Montgomery,San Francisco,13.8,60
Mid Day,Wednesday,2nd at South Park,San Francisco,17.4,60
Mid Day,Thursday,Beale at Market,San Francisco,32.5,60
Mid Day,Thursday,Embarcadero at Folsom,San Francisco,62.5,60
Mid Morning,Friday,Civic Center BART (7th at Market),San Francisco,83.6,60
Mid Day,Friday,South Van Ness at Market,San Francisco,41.5,60
Morning,Monday,Powell at Post (Union Square),San Francisco,30.8,59
Mid Morning,Monday,San Francisco Caltrain 2 (330 Townsend),San Francisco,14.9,59
Mid Morning,Monday,San Francisco Caltrain (Townsend at 4th),San Francisco,16.5,59
Morning,Monday,Steuart at Market,San Francisco,16.6,59
Mid Day,Monday,5th at Howard,San Francisco,33.5,59
Afternoon,Monday,2nd at South Park,San Francisco,35.4,59
Morning,Tuesday,Powell Street BART,San Francisco,17.3,59
Mid Day,Tuesday,South Van Ness at Market,San Francisco,62.5,59
Mid Day,Wednesday,Howard at 2nd,San Francisco,37.3,59
Afternoon,Wednesday,Beale at Market,San Francisco,19.8,59
Early Afternoon,Wednesday,2nd at South Park,San Francisco,18.1,59
Afternoon,Wednesday,Temporary Transbay Terminal (Howard at Beale),San Francisco,29.4,59
Early Afternoon,Thursday,Post at Kearny,San Francisco,18.8,59
Afternoon,Thursday,2nd at South Park,San Francisco,24.8,59
Mid Morning,Friday,Market at 10th,San Francisco,48.6,59
Mid Day,Saturday,Broadway St at Battery St,San Francisco,62.0,59
Early Afternoon,Monday,Commercial at Montgomery,San Francisco,26.9,58
Mid Day,Monday,Mechanics Plaza (Market at Battery),San Francisco,58.4,58
Mid Morning,Monday,Market at 10th,San Francisco,53.0,58
Afternoon,Wednesday,2nd at South Park,San Francisco,18.2,58
Morning,Wednesday,Steuart at Market,San Francisco,25.9,58
Early Afternoon,Wednesday,Civic Center BART (7th at Market),San Francisco,55.5,58
Mid Day,Wednesday,Embarcadero at Bryant,San Francisco,46.8,58
Afternoon,Thursday,Mechanics Plaza (Market at Battery),San Francisco,29.7,58
Early Afternoon,Thursday,Civic Center BART (7th at Market),San Francisco,38.1,58
Mid Day,Thursday,Commercial at Montgomery,San Francisco,49.9,58
Afternoon,Friday,San Francisco Caltrain 2 (330 Townsend),San Francisco,29.3,58
Afternoon,Saturday,Clay at Battery,San Francisco,29.7,58
Mid Day,Monday,Townsend at 7th,San Francisco,24.6,57
Mid Day,Monday,Beale at Market,San Francisco,34.2,57
Early Afternoon,Tuesday,2nd at Folsom,San Francisco,18.0,57
Mid Day,Tuesday,Embarcadero at Folsom,San Francisco,23.9,57
Afternoon,Wednesday,5th at Howard,San Francisco,19.1,57
Afternoon,Wednesday,Embarcadero at Folsom,San Francisco,36.6,57
Mid Day,Wednesday,Mechanics Plaza (Market at Battery),San Francisco,29.8,57
Evening,Thursday,Harry Bridges Plaza (Ferry Building),San Francisco,256.5,57
Early Afternoon,Thursday,Spear at Folsom,San Francisco,28.2,57
Morning,Thursday,Embarcadero at Sansome,San Francisco,18.3,57
Afternoon,Saturday,Howard at 2nd,San Francisco,45.3,57
Afternoon,Sunday,Commercial at Montgomery,San Francisco,39.7,56
Early Afternoon,Monday,5th at Howard,San Francisco,26.2,56
Early Afternoon,Monday,Washington at Kearny,San Francisco,29.0,56
Afternoon,Tuesday,Spear at Folsom,San Francisco,41.7,56
Early Afternoon,Tuesday,Embarcadero at Folsom,San Francisco,29.8,56
Mid Day,Wednesday,Washington at Kearny,San Francisco,43.2,56
Mid Day,Wednesday,Yerba Buena Center of the Arts (3rd @ Howard),San Francisco,44.6,56
Mid Morning,Thursday,Powell Street BART,San Francisco,37.1,56
Mid Morning,Thursday,San Francisco Caltrain 2 (330 Townsend),San Francisco,16.7,56
Mid Morning,Thursday,Market at 10th,San Francisco,40.7,56
Mid Day,Friday,2nd at Folsom,San Francisco,22.0,56
Early Afternoon,Friday,Broadway St at Battery St,San Francisco,39.0,56
Early Afternoon,Saturday,Washington at Kearney,San Francisco,43.6,56
Mid Morning,Saturday,Embarcadero at Vallejo,San Francisco,53.5,56
Early Afternoon,Sunday,Golden Gate at Polk,San Francisco,51.1,55
Mid Morning,Sunday,San Francisco Caltrain (Townsend at 4th),San Francisco,43.2,55
Early Afternoon,Sunday,Spear at Folsom,San Francisco,62.8,55
Afternoon,Sunday,Civic Center BART (7th at Market),San Francisco,123.7,55
Afternoon,Sunday,South Van Ness at Market,San Francisco,20.3,55
Early Afternoon,Tuesday,Howard at 2nd,San Francisco,17.3,55
Early Afternoon,Tuesday,2nd at South Park,San Francisco,19.6,55
Morning,Wednesday,Powell Street BART,San Francisco,31.5,55
Afternoon,Friday,Yerba Buena Center of the Arts (3rd @ Howard),San Francisco,20.3,55
Afternoon,Friday,2nd at Folsom,San Francisco,53.5,55
Afternoon,Friday,Embarcadero at Folsom,San Francisco,16.9,55
Mid Morning,Saturday,Grant Avenue at Columbus Avenue,San Francisco,70.5,55
Mid Day,Saturday,Howard at 2nd,San Francisco,42.3,55
Mid Morning,Saturday,Civic Center BART (7th at Market),San Francisco,51.3,55
Early Afternoon,Monday,San Francisco Caltrain (Townsend at 4th),San Francisco,37.9,54
Mid Day,Tuesday,Yerba Buena Center of the Arts (3rd @ Howard),San Francisco,71.5,54
Mid Morning,Tuesday,Steuart at Market,San Francisco,23.6,54
Evening,Tuesday,Harry Bridges Plaza (Ferry Building),San Francisco,20.2,54
Mid Day,Wednesday,5th at Howard,San Francisco,25.3,54
Mid Morning,Thursday,Market at 4th,San Francisco,66.9,54
Early Afternoon,Friday,Post at Kearny,San Francisco,51.3,54
Early Afternoon,Friday,2nd at Folsom,San Francisco,17.4,54
Mid Day,Friday,Temporary Transbay Terminal (Howard at Beale),San Francisco,30.7,54
Mid Morning,Saturday,Yerba Buena Center of the Arts (3rd @ Howard),San Francisco,109.4,54
Mid Morning,Sunday,Yerba Buena Center of the Arts (3rd @ Howard),San Francisco,69.3,53
Evening,Monday,2nd at Townsend,San Francisco,39.4,53
Afternoon,Monday,Embarcadero at Bryant,San Francisco,16.8,53
Mid Day,Monday,San Francisco City Hall,San Francisco,78.5,53
Early Afternoon,Monday,South Van Ness at Market,San Francisco,28.5,53
Afternoon,Tuesday,Embarcadero at Folsom,San Francisco,23.6,53
Mid Morning,Tuesday,Powell at Post (Union Square),San Francisco,28.9,53
Afternoon,Tuesday,2nd at Folsom,San Francisco,28.2,53
Mid Day,Wednesday,Beale at Market,San Francisco,29.3,53
Mid Morning,Wednesday,Market at Sansome,San Francisco,44.4,53
Afternoon,Thursday,Spear at Folsom,San Francisco,32.5,53
Mid Day,Thursday,Howard at 2nd,San Francisco,14.7,53
Early Afternoon,Thursday,Beale at Market,San Francisco,53.2,53
Mid Day,Thursday,South Van Ness at Market,San Francisco,54.5,53
Mid Morning,Friday,5th at Howard,San Francisco,36.6,53
Mid Morning,Friday,Market at Sansome,San Francisco,42.7,53
Afternoon,Saturday,San Francisco Caltrain 2 (330 Townsend),San Francisco,19.4,53
Early Afternoon,Saturday,Temporary Transbay Terminal (Howard at Beale),San Francisco,124.1,53
Mid Morning,Sunday,Mechanics Plaza (Market at Battery),San Francisco,56.3,52
Early Afternoon,Monday,Clay at Battery,San Francisco,37.8,52
Early Afternoon,Monday,Howard at 2nd,San Francisco,18.4,52
Afternoon,Monday,Civic Center BART (7th at Market),San Francisco,33.1,52
Early Afternoon,Tuesday,Clay at Battery,San Francisco,31.3,52
Mid Morning,Tuesday,Embarcadero at Sansome,San Francisco,26.0,52
Afternoon,Thursday,2nd at Folsom,San Francisco,32.9,52
Morning,Thursday,Market at 4th,San Francisco,184.9,52
Mid Morning,Thursday,Steuart at Market,San Francisco,23.4,52
Afternoon,Friday,Howard at 2nd,San Francisco,12.0,52
Mid Day,Friday,Commercial at Montgomery,San Francisco,32.2,52
Evening,Friday,Powell Street BART,San Francisco,44.8,52
Mid Morning,Saturday,Embarcadero at Bryant,San Francisco,44.2,52
Early Afternoon,Sunday,San Pedro Square,San Jose,37.7,51
Morning,Sunday,Market at 4th,San Francisco,65.3,51
Evening,Sunday,Grant Avenue at Columbus Avenue,San Francisco,96.5,51
Afternoon,Monday,Clay at Battery,San Francisco,44.2,51
Mid Morning,Wednesday,Powell at Post (Union Square),San Francisco,60.6,51
Early Afternoon,Wednesday,Howard at 2nd,San Francisco,19.6,51
